original,augmented_name,count
"TH,THCS&THPT iSCHOOL Long An","['TH,THCS&THPT iSCHOOL Long An', 'th thcs thpt ischool long an', 'th thcs cap 3 ischool long an', 'th trung hoc co so thpt ischool long an', 'th thcs & thpt ischool long an', 'th tthcs thpt ischool long an', 'th cap 2 thpt ischool long an', 'th thcs truong cap 3 ischool long an', 'th truong cap 2 thpt ischool long an', 'th & thcs thpt ischool long an', 'th thcs pt ischool long an', 'th thcs pho thong trung hoc ischool long an', 'th cs thpt ischool long an', 'th thcs trung hoc pho thong ischool long an', 'th thcs pho thong ischool long an', 'th thcs truong trung hoc pho thong ischool long an', 'th truong thcs thpt ischool long an', 'th thcs truong thpt ischool long an', 'th truong trung hoc co so thpt ischool long an', 'th co so thpt ischool long an', 'th thcs ptth ischool long an']",21
THPT Gò Đen,"['THPT Gò Đen', 'thpt go den', 'trung hoc pho thong go den', 'ptth go den', 'truong trung hoc pho thong go den', 'truong cap 3 go den', 'cap 3 go den', 'pho thong trung hoc go den', 'truong thpt go den', 'pt go den', 'pho thong go den']",11
TT.GDNN-GDTX huyện Bến Lức,"['TT.GDNN-GDTX huyện Bến Lức', 'tt gdnn gdtx huyen ben luc', 'tt gdnn trung tam giao duc thuong xuyen huyen ben luc', 'tt gdnn trung tam gdtx huyen ben luc', 'tt gdnn ttgdtx huyen ben luc', 'tt gdnn giao duc thuong xuyen huyen ben luc']",6
THCS&THPT Lương Hòa,"['THCS&THPT Lương Hòa', 'thcs thpt luong hoa', 'thcs cap 3 luong hoa', 'cap 2 thpt luong hoa', 'thcs & thpt luong hoa', 'thcs truong thpt luong hoa', 'truong trung hoc co so thpt luong hoa', 'thcs truong cap 3 luong hoa', 'tthcs thpt luong hoa', 'truong thcs thpt luong hoa', 'thcs trung hoc pho thong luong hoa', 'truong cap 2 thpt luong hoa', 'thcs pho thong trung hoc luong hoa', 'cs thpt luong hoa', 'thcs pho thong luong hoa', 'co so thpt luong hoa', 'thcs truong trung hoc pho thong luong hoa', 'thcs ptth luong hoa', 'trung hoc co so thpt luong hoa', 'thcs pt luong hoa']",20
CĐ nghề Tây Sài Gòn,"['CĐ nghề Tây Sài Gòn', 'cd nghe tay sai gon']",2
TC KT-KT Long An,"['TC KT-KT Long An', 'tc kt kt long an']",2
TT.GDTX&KTTH-HN Bến Lức,"['TT.GDTX&KTTH-HN Bến Lức', 'tt gdtx ktth hn ben luc', 'tt trung tam gdtx ktth hn ben luc', 'tt giao duc thuong xuyen ktth hn ben luc', 'tt trung tam giao duc thuong xuyen ktth hn ben luc', 'tt ttgdtx ktth hn ben luc']",6
THPT Thủ Thừa,"['THPT Thủ Thừa', 'thpt thu thua', 'pho thong trung hoc thu thua', 'ptth thu thua', 'trung hoc pho thong thu thua', 'pho thong thu thua', 'cap 3 thu thua', 'truong trung hoc pho thong thu thua', 'truong cap 3 thu thua', 'truong thpt thu thua', 'pt thu thua']",11
THPT Thủ Khoa Thừa,"['THPT Thủ Khoa Thừa', 'thpt thu khoa thua', 'trung hoc pho thong thu khoa thua', 'truong trung hoc pho thong thu khoa thua', 'ptth thu khoa thua', 'cap 3 thu khoa thua', 'truong cap 3 thu khoa thua', 'truong thpt thu khoa thua', 'pho thong thu khoa thua', 'pho thong trung hoc thu khoa thua', 'pt thu khoa thua']",11
THPT Mỹ Lạc,"['THPT Mỹ Lạc', 'thpt my lac', 'trung hoc pho thong my lac', 'pho thong my lac', 'truong trung hoc pho thong my lac', 'cap 3 my lac', 'pho thong trung hoc my lac', 'pt my lac', 'truong thpt my lac', 'ptth my lac', 'truong cap 3 my lac']",11
TT.GDNN-GDTX huyện Thủ Thừa,"['TT.GDNN-GDTX huyện Thủ Thừa', 'tt gdnn gdtx huyen thu thua', 'tt gdnn trung tam giao duc thuong xuyen huyen thu thua', 'tt gdnn ttgdtx huyen thu thua', 'tt gdnn trung tam gdtx huyen thu thua', 'tt gdnn giao duc thuong xuyen huyen thu thua']",6
TH-THCS&THPT Bồ Đề Phương Duy,"['TH-THCS&THPT Bồ Đề Phương Duy', 'th thcs thpt bo de phuong duy', 'th thcs trung hoc pho thong bo de phuong duy', 'th & thcs thpt bo de phuong duy', 'th tthcs thpt bo de phuong duy', 'th thcs ptth bo de phuong duy', 'th thcs & thpt bo de phuong duy', 'th thcs pho thong bo de phuong duy', 'th trung hoc co so thpt bo de phuong duy', 'th truong thcs thpt bo de phuong duy', 'th thcs truong trung hoc pho thong bo de phuong duy', 'th truong cap 2 thpt bo de phuong duy', 'th thcs truong thpt bo de phuong duy', 'th co so thpt bo de phuong duy', 'th thcs pho thong trung hoc bo de phuong duy', 'th truong trung hoc co so thpt bo de phuong duy', 'th thcs truong cap 3 bo de phuong duy', 'th cs thpt bo de phuong duy', 'th thcs cap 3 bo de phuong duy', 'th thcs pt bo de phuong duy', 'th cap 2 thpt bo de phuong duy']",21
TT.GDTX&KTTH-HN Thủ Thừa,"['TT.GDTX&KTTH-HN Thủ Thừa', 'tt gdtx ktth hn thu thua', 'tt ttgdtx ktth hn thu thua', 'tt trung tam gdtx ktth hn thu thua', 'tt trung tam giao duc thuong xuyen ktth hn thu thua', 'tt giao duc thuong xuyen ktth hn thu thua']",6
THPT Nguyễn Thông,"['THPT Nguyễn Thông', 'thpt nguyen thong', 'pho thong trung hoc nguyen thong', 'trung hoc pho thong nguyen thong', 'truong cap 3 nguyen thong', 'truong thpt nguyen thong', 'truong trung hoc pho thong nguyen thong', 'pt nguyen thong', 'cap 3 nguyen thong', 'ptth nguyen thong', 'pho thong nguyen thong']",11
TT.GDNN-GDTX huyện Châu Thành,"['TT.GDNN-GDTX huyện Châu Thành', 'tt gdnn gdtx huyen chau thanh', 'tt gdnn ttgdtx huyen chau thanh', 'tt gdnn trung tam giao duc thuong xuyen huyen chau thanh', 'tt gdnn trung tam gdtx huyen chau thanh', 'tt gdnn giao duc thuong xuyen huyen chau thanh']",6
THPT Phan Văn Đạt,"['THPT Phan Văn Đạt', 'thpt phan van dat', 'truong trung hoc pho thong phan van dat', 'pho thong phan van dat', 'truong cap 3 phan van dat', 'pho thong trung hoc phan van dat', 'pt phan van dat', 'truong thpt phan van dat', 'trung hoc pho thong phan van dat', 'ptth phan van dat', 'cap 3 phan van dat']",11
TT.GDTX&KTTH-HN Châu Thành,"['TT.GDTX&KTTH-HN Châu Thành', 'tt gdtx ktth hn chau thanh', 'tt giao duc thuong xuyen ktth hn chau thanh', 'tt ttgdtx ktth hn chau thanh', 'tt trung tam giao duc thuong xuyen ktth hn chau thanh', 'tt trung tam gdtx ktth hn chau thanh']",6
THCS&THPT Thuận Mỹ,"['THCS&THPT Thuận Mỹ', 'thcs thpt thuan my', 'thcs trung hoc pho thong thuan my', 'cs thpt thuan my', 'thcs & thpt thuan my', 'thcs truong cap 3 thuan my', 'truong cap 2 thpt thuan my', 'thcs pho thong trung hoc thuan my', 'co so thpt thuan my', 'thcs cap 3 thuan my', 'tthcs thpt thuan my', 'thcs truong thpt thuan my', 'trung hoc co so thpt thuan my', 'thcs truong trung hoc pho thong thuan my', 'cap 2 thpt thuan my', 'thcs pt thuan my', 'thcs pho thong thuan my', 'truong thcs thpt thuan my', 'truong trung hoc co so thpt thuan my', 'thcs ptth thuan my']",20
THPT Tân Trụ,"['THPT Tân Trụ', 'thpt tan tru', 'pt tan tru', 'truong thpt tan tru', 'truong trung hoc pho thong tan tru', 'ptth tan tru', 'pho thong trung hoc tan tru', 'truong cap 3 tan tru', 'cap 3 tan tru', 'trung hoc pho thong tan tru', 'pho thong tan tru']",11
TT.GDNN-GDTX huyện Tân Trụ,"['TT.GDNN-GDTX huyện Tân Trụ', 'tt gdnn gdtx huyen tan tru', 'tt gdnn giao duc thuong xuyen huyen tan tru', 'tt gdnn trung tam gdtx huyen tan tru', 'tt gdnn ttgdtx huyen tan tru', 'tt gdnn trung tam giao duc thuong xuyen huyen tan tru']",6
TT.GDTX&KTTH-HN Tân Trụ,"['TT.GDTX&KTTH-HN Tân Trụ', 'tt gdtx ktth hn tan tru', 'tt ttgdtx ktth hn tan tru', 'tt trung tam gdtx ktth hn tan tru', 'tt trung tam giao duc thuong xuyen ktth hn tan tru', 'tt giao duc thuong xuyen ktth hn tan tru']",6
THPT Cần Đước,"['THPT Cần Đước', 'thpt can duoc', 'pt can duoc', 'truong thpt can duoc', 'pho thong trung hoc can duoc', 'truong cap 3 can duoc', 'ptth can duoc', 'trung hoc pho thong can duoc', 'truong trung hoc pho thong can duoc', 'pho thong can duoc', 'cap 3 can duoc']",11
THPT Rạch Kiến,"['THPT Rạch Kiến', 'thpt rach kien', 'ptth rach kien', 'trung hoc pho thong rach kien', 'truong thpt rach kien', 'pho thong trung hoc rach kien', 'truong cap 3 rach kien', 'pt rach kien', 'cap 3 rach kien', 'truong trung hoc pho thong rach kien', 'pho thong rach kien']",11
TT.GDNN-GDTX huyện Cần Đước,"['TT.GDNN-GDTX huyện Cần Đước', 'tt gdnn gdtx huyen can duoc', 'tt gdnn ttgdtx huyen can duoc', 'tt gdnn giao duc thuong xuyen huyen can duoc', 'tt gdnn trung tam giao duc thuong xuyen huyen can duoc', 'tt gdnn trung tam gdtx huyen can duoc']",6
THCS&THPT Long Cang,"['THCS&THPT Long Cang', 'thcs thpt long cang', 'thcs pho thong long cang', 'trung hoc co so thpt long cang', 'thcs & thpt long cang', 'thcs pt long cang', 'cs thpt long cang', 'thcs trung hoc pho thong long cang', 'thcs truong trung hoc pho thong long cang', 'truong cap 2 thpt long cang', 'thcs truong thpt long cang', 'thcs pho thong trung hoc long cang', 'thcs ptth long cang', 'co so thpt long cang', 'truong thcs thpt long cang', 'thcs truong cap 3 long cang', 'tthcs thpt long cang', 'thcs cap 3 long cang', 'cap 2 thpt long cang', 'truong trung hoc co so thpt long cang']",20
THPT Long Hựu Đông,"['THPT Long Hựu Đông', 'thpt long huu dong', 'trung hoc pho thong long huu dong', 'cap 3 long huu dong', 'truong cap 3 long huu dong', 'truong trung hoc pho thong long huu dong', 'pho thong long huu dong', 'pho thong trung hoc long huu dong', 'ptth long huu dong', 'pt long huu dong', 'truong thpt long huu dong']",11
TT.GDTX&KTTH-HN Cần Đước,"['TT.GDTX&KTTH-HN Cần Đước', 'tt gdtx ktth hn can duoc', 'tt giao duc thuong xuyen ktth hn can duoc', 'tt trung tam gdtx ktth hn can duoc', 'tt trung tam giao duc thuong xuyen ktth hn can duoc', 'tt ttgdtx ktth hn can duoc']",6
THCS&THPT Long Hựu Đông,"['THCS&THPT Long Hựu Đông', 'thcs thpt long huu dong', 'thcs pho thong long huu dong', 'trung hoc co so thpt long huu dong', 'thcs & thpt long huu dong', 'thcs pho thong trung hoc long huu dong', 'cap 2 thpt long huu dong', 'thcs cap 3 long huu dong', 'truong thcs thpt long huu dong', 'thcs truong thpt long huu dong', 'tthcs thpt long huu dong', 'cs thpt long huu dong', 'thcs truong trung hoc pho thong long huu dong', 'thcs truong cap 3 long huu dong', 'truong trung hoc co so thpt long huu dong', 'thcs pt long huu dong', 'thcs trung hoc pho thong long huu dong', 'truong cap 2 thpt long huu dong', 'co so thpt long huu dong', 'thcs ptth long huu dong']",20
THPT Đông Thạnh,"['THPT Đông Thạnh', 'thpt dong thanh', 'pt dong thanh', 'cap 3 dong thanh', 'trung hoc pho thong dong thanh', 'truong trung hoc pho thong dong thanh', 'pho thong dong thanh', 'truong thpt dong thanh', 'pho thong trung hoc dong thanh', 'ptth dong thanh', 'truong cap 3 dong thanh']",11
THPT Cần Giuộc,"['THPT Cần Giuộc', 'thpt can giuoc', 'truong thpt can giuoc', 'cap 3 can giuoc', 'trung hoc pho thong can giuoc', 'truong trung hoc pho thong can giuoc', 'pho thong trung hoc can giuoc', 'pt can giuoc', 'truong cap 3 can giuoc', 'pho thong can giuoc', 'ptth can giuoc']",11
THCS&THPT Long Thượng,"['THCS&THPT Long Thượng', 'thcs thpt long thuong', 'thcs pho thong long thuong', 'trung hoc co so thpt long thuong', 'thcs pt long thuong', 'truong cap 2 thpt long thuong', 'thcs trung hoc pho thong long thuong', 'thcs & thpt long thuong', 'thcs ptth long thuong', 'truong trung hoc co so thpt long thuong', 'thcs truong trung hoc pho thong long thuong', 'thcs pho thong trung hoc long thuong', 'thcs truong thpt long thuong', 'co so thpt long thuong', 'thcs truong cap 3 long thuong', 'truong thcs thpt long thuong', 'cs thpt long thuong', 'cap 2 thpt long thuong', 'thcs cap 3 long thuong', 'tthcs thpt long thuong']",20
TT.GDNN-GDTX huyện Cần Giuộc,"['TT.GDNN-GDTX huyện Cần Giuộc', 'tt gdnn gdtx huyen can giuoc', 'tt gdnn giao duc thuong xuyen huyen can giuoc', 'tt gdnn trung tam gdtx huyen can giuoc', 'tt gdnn ttgdtx huyen can giuoc', 'tt gdnn trung tam giao duc thuong xuyen huyen can giuoc']",6
TC nghề Cần Giuộc,"['TC nghề Cần Giuộc', 'tc nghe can giuoc']",2
THCS&THPT Nguyễn Thị Một,"['THCS&THPT Nguyễn Thị Một', 'thcs thpt nguyen thi mot', 'thcs ptth nguyen thi mot', 'truong cap 2 thpt nguyen thi mot', 'thcs trung hoc pho thong nguyen thi mot', 'thcs & thpt nguyen thi mot', 'thcs pt nguyen thi mot', 'truong thcs thpt nguyen thi mot', 'thcs truong cap 3 nguyen thi mot', 'cap 2 thpt nguyen thi mot', 'thcs pho thong nguyen thi mot', 'thcs truong trung hoc pho thong nguyen thi mot', 'tthcs thpt nguyen thi mot', 'thcs cap 3 nguyen thi mot', 'trung hoc co so thpt nguyen thi mot', 'thcs truong thpt nguyen thi mot', 'truong trung hoc co so thpt nguyen thi mot', 'cs thpt nguyen thi mot', 'co so thpt nguyen thi mot', 'thcs pho thong trung hoc nguyen thi mot']",20
TT.GDTX&KTTH-HN Cần Giuộc,"['TT.GDTX&KTTH-HN Cần Giuộc', 'tt gdtx ktth hn can giuoc', 'tt ttgdtx ktth hn can giuoc', 'tt trung tam gdtx ktth hn can giuoc', 'tt giao duc thuong xuyen ktth hn can giuoc', 'tt trung tam giao duc thuong xuyen ktth hn can giuoc']",6
TT.GDNN-GDTX huyện Tân Hưng,"['TT.GDNN-GDTX huyện Tân Hưng', 'tt gdnn gdtx huyen tan hung', 'tt gdnn trung tam gdtx huyen tan hung', 'tt gdnn trung tam giao duc thuong xuyen huyen tan hung', 'tt gdnn giao duc thuong xuyen huyen tan hung', 'tt gdnn ttgdtx huyen tan hung']",6
THCS&THPT Hưng Điền B,"['THCS&THPT Hưng Điền B', 'thcs thpt hung dien b', 'trung hoc co so thpt hung dien b', 'thcs & thpt hung dien b', 'thcs pho thong trung hoc hung dien b', 'tthcs thpt hung dien b', 'truong cap 2 thpt hung dien b', 'thcs truong cap 3 hung dien b', 'thcs cap 3 hung dien b', 'cap 2 thpt hung dien b', 'thcs pho thong hung dien b', 'co so thpt hung dien b', 'thcs ptth hung dien b', 'truong thcs thpt hung dien b', 'thcs truong trung hoc pho thong hung dien b', 'thcs truong thpt hung dien b', 'cs thpt hung dien b', 'thcs trung hoc pho thong hung dien b', 'truong trung hoc co so thpt hung dien b', 'thcs pt hung dien b']",20
TT.GDTX&KTTH-HN Tân Hưng,"['TT.GDTX&KTTH-HN Tân Hưng', 'tt gdtx ktth hn tan hung', 'tt ttgdtx ktth hn tan hung', 'tt trung tam gdtx ktth hn tan hung', 'tt trung tam giao duc thuong xuyen ktth hn tan hung', 'tt giao duc thuong xuyen ktth hn tan hung']",6
THPT Kiến Tường,"['THPT Kiến Tường', 'thpt kien tuong', 'trung hoc pho thong kien tuong', 'ptth kien tuong', 'truong thpt kien tuong', 'truong trung hoc pho thong kien tuong', 'pt kien tuong', 'pho thong trung hoc kien tuong', 'truong cap 3 kien tuong', 'pho thong kien tuong', 'cap 3 kien tuong']",11
TT.GDNN-GDTX Thị xã Kiến Tường,"['TT.GDNN-GDTX Thị xã Kiến Tường', 'tt gdnn gdtx thi xa kien tuong', 'tt gdnn giao duc thuong xuyen thi xa kien tuong', 'tt gdnn trung tam gdtx thi xa kien tuong', 'tt gdnn ttgdtx thi xa kien tuong', 'tt gdnn trung tam giao duc thuong xuyen thi xa kien tuong']",6
TC nghề Đồng Tháp Mười,"['TC nghề Đồng Tháp Mười', 'tc nghe dong thap muoi']",2
TT.GDTX&KTTH-HN TX Kiến Tường,"['TT.GDTX&KTTH-HN TX Kiến Tường', 'tt gdtx ktth hn tx kien tuong', 'tt trung tam giao duc thuong xuyen ktth hn tx kien tuong', 'tt ttgdtx ktth hn tx kien tuong', 'tt giao duc thuong xuyen ktth hn tx kien tuong', 'tt trung tam gdtx ktth hn tx kien tuong']",6
Học ở nước ngoài_50,"['Học ở nước ngoài_50', 'hoc o nuoc ngoai_50']",2
"Quân nhân, Công an tại ngũ_50","['Quân nhân, Công an tại ngũ_50', 'quan nhan cong an tai ngu_50']",2
THPT Châu Thành 1,"['THPT Châu Thành 1', 'thpt chau thanh 1', 'pt chau thanh 1', 'ptth chau thanh 1', 'truong cap 3 chau thanh 1', 'truong trung hoc pho thong chau thanh 1', 'truong thpt chau thanh 1', 'cap 3 chau thanh 1', 'pho thong chau thanh 1', 'trung hoc pho thong chau thanh 1', 'pho thong trung hoc chau thanh 1']",11
THPT Châu Thành 2,"['THPT Châu Thành 2', 'thpt chau thanh 2', 'ptth chau thanh 2', 'pt chau thanh 2', 'trung hoc pho thong chau thanh 2', 'pho thong chau thanh 2', 'truong cap 3 chau thanh 2', 'cap 3 chau thanh 2', 'truong trung hoc pho thong chau thanh 2', 'pho thong trung hoc chau thanh 2', 'truong thpt chau thanh 2']",11
THPT Tân Phú Trung,"['THPT Tân Phú Trung', 'thpt tan phu trung', 'pt tan phu trung', 'truong cap 3 tan phu trung', 'ptth tan phu trung', 'pho thong trung hoc tan phu trung', 'pho thong tan phu trung', 'trung hoc pho thong tan phu trung', 'truong trung hoc pho thong tan phu trung', 'truong thpt tan phu trung', 'cap 3 tan phu trung']",11
THPT Nha Mân,"['THPT Nha Mân', 'thpt nha man', 'truong trung hoc pho thong nha man', 'pt nha man', 'cap 3 nha man', 'truong thpt nha man', 'ptth nha man', 'pho thong trung hoc nha man', 'pho thong nha man', 'truong cap 3 nha man', 'trung hoc pho thong nha man']",11
TT Dạy nghề - GDTX Châu Thành,"['TT Dạy nghề - GDTX Châu Thành', 'tt day nghe gdtx chau thanh', 'tt day nghe trung tam giao duc thuong xuyen chau thanh', 'tt day nghe trung tam gdtx chau thanh', 'tt day nghe giao duc thuong xuyen chau thanh', 'tt day nghe ttgdtx chau thanh']",6
TT GDTX Châu Thành,"['TT GDTX Châu Thành', 'tt gdtx chau thanh', 'tt trung tam gdtx chau thanh', 'tt trung tam giao duc thuong xuyen chau thanh', 'tt ttgdtx chau thanh', 'tt giao duc thuong xuyen chau thanh']",6
THPT bán công Châu Thành,"['THPT bán công Châu Thành', 'thpt ban cong chau thanh', 'truong thpt ban cong chau thanh', 'truong cap 3 ban cong chau thanh', 'cap 3 ban cong chau thanh', 'pho thong trung hoc ban cong chau thanh', 'ptth ban cong chau thanh', 'truong trung hoc pho thong ban cong chau thanh', 'pt ban cong chau thanh', 'pho thong ban cong chau thanh', 'trung hoc pho thong ban cong chau thanh']",11
TT Giáo dục nghề nghiệp - GDTX huyện Châu Thành,"['TT Giáo dục nghề nghiệp - GDTX huyện Châu Thành', 'tt giao duc nghe nghiep gdtx huyen chau thanh', 'tt giao duc nghe nghiep giao duc thuong xuyen huyen chau thanh', 'tt giao duc nghe nghiep trung tam giao duc thuong xuyen huyen chau thanh', 'tt giao duc nghe nghiep trung tam gdtx huyen chau thanh', 'tt giao duc nghe nghiep ttgdtx huyen chau thanh']",6
THPT Lai Vung 1,"['THPT Lai Vung 1', 'thpt lai vung 1', 'ptth lai vung 1', 'truong thpt lai vung 1', 'pt lai vung 1', 'cap 3 lai vung 1', 'truong cap 3 lai vung 1', 'pho thong trung hoc lai vung 1', 'pho thong lai vung 1', 'truong trung hoc pho thong lai vung 1', 'trung hoc pho thong lai vung 1']",11
THPT Lai Vung 2,"['THPT Lai Vung 2', 'thpt lai vung 2', 'pho thong trung hoc lai vung 2', 'pt lai vung 2', 'trung hoc pho thong lai vung 2', 'truong cap 3 lai vung 2', 'pho thong lai vung 2', 'truong thpt lai vung 2', 'ptth lai vung 2', 'cap 3 lai vung 2', 'truong trung hoc pho thong lai vung 2']",11
THPT Lai Vung 3,"['THPT Lai Vung 3', 'thpt lai vung 3', 'trung hoc pho thong lai vung 3', 'ptth lai vung 3', 'pho thong lai vung 3', 'truong thpt lai vung 3', 'truong cap 3 lai vung 3', 'pho thong trung hoc lai vung 3', 'truong trung hoc pho thong lai vung 3', 'pt lai vung 3', 'cap 3 lai vung 3']",11
THPT Phan Văn Bảy,"['THPT Phan Văn Bảy', 'thpt phan van bay', 'trung hoc pho thong phan van bay', 'truong thpt phan van bay', 'pho thong trung hoc phan van bay', 'cap 3 phan van bay', 'truong trung hoc pho thong phan van bay', 'pho thong phan van bay', 'ptth phan van bay', 'pt phan van bay', 'truong cap 3 phan van bay']",11
TT Dạy nghề - GDTX Lai Vung,"['TT Dạy nghề - GDTX Lai Vung', 'tt day nghe gdtx lai vung', 'tt day nghe giao duc thuong xuyen lai vung', 'tt day nghe trung tam giao duc thuong xuyen lai vung', 'tt day nghe trung tam gdtx lai vung', 'tt day nghe ttgdtx lai vung']",6
TT GDTX Lai Vung,"['TT GDTX Lai Vung', 'tt gdtx lai vung', 'tt trung tam giao duc thuong xuyen lai vung', 'tt trung tam gdtx lai vung', 'tt giao duc thuong xuyen lai vung', 'tt ttgdtx lai vung']",6
THPT bán công Lai Vung,"['THPT bán công Lai Vung', 'thpt ban cong lai vung', 'ptth ban cong lai vung', 'truong thpt ban cong lai vung', 'truong trung hoc pho thong ban cong lai vung', 'pt ban cong lai vung', 'trung hoc pho thong ban cong lai vung', 'truong cap 3 ban cong lai vung', 'pho thong trung hoc ban cong lai vung', 'cap 3 ban cong lai vung', 'pho thong ban cong lai vung']",11
TT Giáo dục nghề nghiệp - GDTX huyện Lai Vung,"['TT Giáo dục nghề nghiệp - GDTX huyện Lai Vung', 'tt giao duc nghe nghiep gdtx huyen lai vung', 'tt giao duc nghe nghiep trung tam giao duc thuong xuyen huyen lai vung', 'tt giao duc nghe nghiep ttgdtx huyen lai vung', 'tt giao duc nghe nghiep trung tam gdtx huyen lai vung', 'tt giao duc nghe nghiep giao duc thuong xuyen huyen lai vung']",6
THPT Lấp Vò 1,"['THPT Lấp Vò 1', 'thpt lap vo 1', 'pho thong lap vo 1', 'truong trung hoc pho thong lap vo 1', 'truong cap 3 lap vo 1', 'pho thong trung hoc lap vo 1', 'truong thpt lap vo 1', 'trung hoc pho thong lap vo 1', 'ptth lap vo 1', 'cap 3 lap vo 1', 'pt lap vo 1']",11
THPT Lấp Vò 2,"['THPT Lấp Vò 2', 'thpt lap vo 2', 'pho thong trung hoc lap vo 2', 'truong thpt lap vo 2', 'pt lap vo 2', 'cap 3 lap vo 2', 'truong cap 3 lap vo 2', 'truong trung hoc pho thong lap vo 2', 'ptth lap vo 2', 'trung hoc pho thong lap vo 2', 'pho thong lap vo 2']",11
THPT Lấp Vò 3,"['THPT Lấp Vò 3', 'thpt lap vo 3', 'pho thong trung hoc lap vo 3', 'pho thong lap vo 3', 'truong cap 3 lap vo 3', 'ptth lap vo 3', 'truong thpt lap vo 3', 'truong trung hoc pho thong lap vo 3', 'trung hoc pho thong lap vo 3', 'cap 3 lap vo 3', 'pt lap vo 3']",11
THCS & THPT Bình Thạnh Trung,"['THCS & THPT Bình Thạnh Trung', 'thcs thpt binh thanh trung', 'thcs truong thpt binh thanh trung', 'cs thpt binh thanh trung', 'thcs truong cap 3 binh thanh trung', 'truong cap 2 thpt binh thanh trung', 'co so thpt binh thanh trung', 'thcs & thpt binh thanh trung', 'thcs pt binh thanh trung', 'truong trung hoc co so thpt binh thanh trung', 'thcs ptth binh thanh trung', 'cap 2 thpt binh thanh trung', 'thcs trung hoc pho thong binh thanh trung', 'tthcs thpt binh thanh trung', 'thcs pho thong trung hoc binh thanh trung', 'thcs cap 3 binh thanh trung', 'truong thcs thpt binh thanh trung', 'thcs truong trung hoc pho thong binh thanh trung', 'trung hoc co so thpt binh thanh trung', 'thcs pho thong binh thanh trung']",20
