normed_text_unique,augmented_name,count
Sĩ quan Kỹ thuật Quân sự Vinhempich,"['Sĩ quan Kỹ thuật Quân sự Vinhempich', 'si quan ky thuat quan su vinhempich', 'cdkt vinhempich']",3
Trường Kinh tế Kỹ thuật Hà Giang,"['Trường Kinh tế Kỹ thuật Hà Giang', 'truong kinh te ky thuat ha giang', 'Trường Trung cấp kinh tế kỹ thuật Hà Giang', 'Trường Trung cấp kinh tế kỹ thuật Hà Giang']",4
Đại học Kinh tế – Đại Học Quốc Gia Hà Nội,"['Đại học Kinh tế – Đại Học Quốc Gia Hà Nội', 'dai hoc kinh te dai hoc quoc gia ha noi', 'daj hoc kinh te dai hoc quoc gia ha noi', 'truong dai hoc kinh te dai hoc quoc gia ha noi', 'truong dh kinh te dai hoc quoc gia ha noi', 'dh kinh te dai hoc quoc gia ha noi', 'dhkt']",7
TT DN-HN và GDTX Hồng Lĩnh,"['TT DN-HN và GDTX Hồng Lĩnh', 'tt dn hn va gdtx hong linh', 'tt dn hn va ttgdtx hong linh', 'tt dn hn va giao duc thuong xuyen hong linh', 'tt dn hn va trung tam gdtx hong linh', 'tt dn hn va trung tam giao duc thuong xuyen hong linh', 'trung tam dn hn va gdtx hong linh']",7
TT GDTX 2 Quỳnh Phụ,"['TT GDTX 2 Quỳnh Phụ', 'tt gdtx 2 quynh phu', 'tt ttgdtx 2 quynh phu', 'tt trung tam gdtx 2 quynh phu', 'tt giao duc thuong xuyen 2 quynh phu', 'tt trung tam giao duc thuong xuyen 2 quynh phu', 'TT GDTX Quỳnh Phụ II']",7
TC Công nghệ thông tin TM. COMPUTER,"['TC Công nghệ thông tin TM. COMPUTER', 'tc cong nghe thong tin tm computer', 'tc cong nghe thong tin tm computer']",3
Trường mầm non Hoa Hồng,"['Trường mầm non Hoa Hồng', 'truong mam non hoa hong', 'Trường Mầm Non Hoa Hồng  phu thjen']",3
Trường THPT Thanh Sơn,"['Trường THPT Thanh Sơn', 'truong thpt thanh son', 'truong cap 3 thanh son', 'pho thong trung hoc thanh son', 'truong truong trung hoc pho thong thanh son', 'truong trung hoc pho thong thanh son', 'truong truong pho thong trung hoc thanh son', 'truong tthpt thanh son', 'ptth thanh son', 'truong ptth thanh son', 'truong pho thong thanh son', 'pt thanh son', 'truong pt thanh son', 'truong pho thong trung hoc thanh son', 'trung hoc pho thong thanh son', 'pho thong thanh son', 'thpt thanh son', 'cap 3 thanh son', 'truong Trường THPT thanh son', 'truong ptth thanh son']",20
Trường THCS-THPT Púng Luông,"['Trường THCS-THPT Púng Luông', 'truong thcs thpt pung luong', 'truong thcs truong pho thong trung hoc pung luong', 'truong thcs pt pung luong', 'truong thcs ptth pung luong', 'truong thcs pho thong pung luong', 'truong thcs trung hoc pho thong pung luong', 'truong thcs cap 3 pung luong', 'truong thcs pho thong trung hoc pung luong', 'truong thcs tthpt pung luong', 'truong thcs truong trung hoc pho thong pung luong', 'Trường THCS-THPT pung luong']",12
Cao Đẳng Sư Phạm Lào Cai,"['Cao Đẳng Sư Phạm Lào Cai', 'cao dang su pham lao cai', 'truong cao dang su pham lao cai', 'cdsp lao cai', 'cd su pham lao cai', 'cao dang su pham lao cai']",6
Trường Cao Đẳng Y Dược Pasteur Hà Nội,"['Trường Cao Đẳng Y Dược Pasteur Hà Nội', 'truong cao dang y duoc pasteur ha noi', 'cd y duoc pasteur ha noi', 'cao dang y duoc pasteur ha noi', 'truong truong cao dang y duoc pasteur ha noi', 'truong cd y duoc pasteur ha noi', 'Trường Cao Đẳng Dược Hà Nội']",7
TT GDNN-GDTX huyện Lương Sơn,"['TT GDNN-GDTX huyện Lương Sơn', 'tt gdnn gdtx huyen luong son', 'tt gdnn ttgdtx huyen luong son', 'tt gdnn trung tam gdtx huyen luong son', 'tt gdnn trung tam giao duc thuong xuyen huyen luong son', 'tt gdnn giao duc thuong xuyen huyen luong son', 'trung tam gdnn gdtx huyen luong son']",7
Trường cấp 3 quế sơn,"['Trường cấp 3 quế sơn', 'truong cap 3 que son', 'CẤP 3 QUẾ SƠN']",3
Trường THPT Lý Bôn,"['Trường THPT Lý Bôn', 'truong thpt ly bon', 'truong truong trung hoc pho thong ly bon', 'truong ptth ly bon', 'truong cap 3 ly bon', 'truong pho thong ly bon', 'truong trung hoc pho thong ly bon', 'thpt ly bon', 'trung hoc pho thong ly bon', 'truong truong pho thong trung hoc ly bon', 'pho thong ly bon', 'pt ly bon', 'truong tthpt ly bon', 'truong pho thong trung hoc ly bon', 'ptth ly bon', 'truong pt ly bon', 'cap 3 ly bon', 'pho thong trung hoc ly bon', 'Trường THPT ly bon', 'Trường THPT ly bôn']",20
TT GDNN-GDTX thị xã Sa Pa,"['TT GDNN-GDTX thị xã Sa Pa', 'tt gdnn gdtx thi xa sa pa', 'tt gdnn ttgdtx thi xa sa pa', 'tt gdnn trung tam gdtx thi xa sa pa', 'tt gdnn trung tam giao duc thuong xuyen thi xa sa pa', 'tt gdnn giao duc thuong xuyen thi xa sa pa', 'tt gdnn gdtx thi xa sa pa']",7
Phòng GD-ĐT Vĩnh Linh,"['Phòng GD-ĐT Vĩnh Linh', 'phong gd dt vinh linh', 'phong gd dt vinh linh']",3
Trường CĐ Y tế Quảng Nam,"['Trường CĐ Y tế Quảng Nam', 'truong cd y te quang nam', 'truong cd y te quang nam']",3
Đại học Hà Tĩnh,"['Đại học Hà Tĩnh', 'dai hoc ha tinh', 'daj hoc ha tinh', 'dh ha tinh', 'truong dai hoc ha tinh', 'truong dh ha tinh', 'hatinh university vietnam']",7
TT GDTX-HN Tánh Linh,"['TT GDTX-HN Tánh Linh', 'tt gdtx hn tanh linh', 'tt trung tam gdtx hn tanh linh', 'tt ttgdtx hn tanh linh', 'tt giao duc thuong xuyen hn tanh linh', 'tt trung tam giao duc thuong xuyen hn tanh linh', 'tt gdtx hn tanh linh']",7
Trường Cao Đẳng Tài Chính - Quản Trị Kinh Doanh,"['Trường Cao Đẳng Tài Chính - Quản Trị Kinh Doanh', 'truong cao dang tai chinh quan tri kinh doanh', 'truong truong cao dang tai chinh quan tri kinh doanh', 'truong cd tai chinh quan tri kinh doanh', 'cd tai chinh quan tri kinh doanh', 'cao dang tai chinh quan tri kinh doanh', 'cao dang tai chinh qauan tri kinh doanh']",7
Cao Đẳng Bách Khoa Hà Nội,"['Cao Đẳng Bách Khoa Hà Nội', 'cao dang bach khoa ha noi', 'cd bach khoa ha noi', 'cao dang bk ha noi', 'truong cao dang bach khoa ha noi', 'cao dang bach khoa ha noi']",6
Trường THPT Chuyên Thủ Khoa Nghĩa,"['Trường THPT Chuyên Thủ Khoa Nghĩa', 'truong thpt chuyen thu khoa nghia', 'truong cap 3 chuyen thu khoa nghia', 'thpt chuyen thu khoa nghia', 'truong tthpt chuyen thu khoa nghia', 'truong trung hoc pho thong chuyen thu khoa nghia', 'trung hoc pho thong chuyen thu khoa nghia', 'truong pho thong trung hoc chuyen thu khoa nghia', 'pt chuyen thu khoa nghia', 'truong ptth chuyen thu khoa nghia', 'pho thong trung hoc chuyen thu khoa nghia', 'truong pho thong chuyen thu khoa nghia', 'truong pt chuyen thu khoa nghia', 'ptth chuyen thu khoa nghia', 'cap 3 chuyen thu khoa nghia', 'truong truong pho thong trung hoc chuyen thu khoa nghia', 'truong truong trung hoc pho thong chuyen thu khoa nghia', 'pho thong chuyen thu khoa nghia', 'Trường THPT Thu Khoa Nghia,Chau Dok, An Giang, Viet Nam', 'Trường THPT chuyen thu khoa nghia']",20
Trường CĐ Công kỹ nghệ Đông Á,"['Trường CĐ Công kỹ nghệ Đông Á', 'truong cd cong ky nghe dong a', 'truong cd cong ky nghe dong a']",3
Trường TC nghề số 21,"['Trường TC nghề số 21', 'truong tc nghe so 21', 'truong tc nghe so 21']",3
Đại học Xây dựng Miền Trung,"['Đại học Xây dựng Miền Trung', 'dai hoc xay dung mien trung', 'daj hoc xay dung mien trung', 'truong dai hoc xay dung mien trung', 'dh xay dung mien trung', 'truong dh xay dung mien trung', 'dai hoc xay dung mien trung']",7
TT GDTX H. Hải Hậu,"['TT GDTX H. Hải Hậu', 'tt gdtx h hai hau', 'tt giao duc thuong xuyen h hai hau', 'tt trung tam giao duc thuong xuyen h hai hau', 'tt ttgdtx h hai hau', 'tt trung tam gdtx h hai hau', 'tt gdtx h hai hau']",7
Trường TC Nghề Khu vực Cai Lậy,"['Trường TC Nghề Khu vực Cai Lậy', 'truong tc nghe khu vuc cai lay', 'truong tc nghe khu vuc cai lay']",3
Trường THCS-THPT Tân Lâm,"['Trường THCS-THPT Tân Lâm', 'truong thcs thpt tan lam', 'truong thcs trung hoc pho thong tan lam', 'truong thcs pho thong trung hoc tan lam', 'truong thcs truong pho thong trung hoc tan lam', 'truong thcs pho thong tan lam', 'truong thcs pt tan lam', 'truong thcs ptth tan lam', 'truong thcs truong trung hoc pho thong tan lam', 'truong thcs cap 3 tan lam', 'truong thcs tthpt tan lam', 'Trường THCS-THPT tan lam']",12
Trường THPT thị xã Mường Lay,"['Trường THPT thị xã Mường Lay', 'truong thpt thi xa muong lay', 'truong pt thi xa muong lay', 'cap 3 thi xa muong lay', 'truong trung hoc pho thong thi xa muong lay', 'pho thong thi xa muong lay', 'truong ptth thi xa muong lay', 'truong cap 3 thi xa muong lay', 'truong pho thong thi xa muong lay', 'ptth thi xa muong lay', 'truong tthpt thi xa muong lay', 'truong pho thong trung hoc thi xa muong lay', 'trung hoc pho thong thi xa muong lay', 'truong truong trung hoc pho thong thi xa muong lay', 'truong truong pho thong trung hoc thi xa muong lay', 'pt thi xa muong lay', 'thpt thi xa muong lay', 'pho thong trung hoc thi xa muong lay', 'truong Trường THPT thi xa muong lay']",19
Đại Học Tôn Đức Thắng,"['Đại Học Tôn Đức Thắng', 'dai hoc ton duc thang', 'truong dai hoc ton duc thang', 'daj hoc ton duc thang', 'dh ton duc thang', 'truong dh ton duc thang', 'ĐH Tôn Đức Thắng', 'Đại Học Tôn Đức Thắng']",8
Trường Cao Đẳng Bách Khoa Đà Nẵng,"['Trường Cao Đẳng Bách Khoa Đà Nẵng', 'truong cao dang bach khoa da nang', 'truong cd bach khoa da nang', 'truong cao dang bk da nang', 'truong truong cao dang bach khoa da nang', 'cd bach khoa da nang', 'cao dang bach khoa da nang', 'Caodangbachkhoadanang']",8
Trường THPT Vĩnh Yên,"['Trường THPT Vĩnh Yên', 'truong thpt vinh yen', 'truong cap 3 vinh yen', 'ptth vinh yen', 'pho thong trung hoc vinh yen', 'truong tthpt vinh yen', 'truong truong pho thong trung hoc vinh yen', 'cap 3 vinh yen', 'truong pho thong vinh yen', 'pho thong vinh yen', 'trung hoc pho thong vinh yen', 'truong trung hoc pho thong vinh yen', 'truong truong trung hoc pho thong vinh yen', 'pt vinh yen', 'thpt vinh yen', 'truong pho thong trung hoc vinh yen', 'truong pt vinh yen', 'truong ptth vinh yen', 'Trường THPT vinh yen', 'Trường THPT dân lập vĩnh yên']",20
Phòng GD - ĐT huyện Vân Hồ,"['Phòng GD - ĐT huyện Vân Hồ', 'phong gd dt huyen van ho', 'phong gd dt huyen van ho']",3
TC nghề Nhân lực Quốc tế,"['TC nghề Nhân lực Quốc tế', 'tc nghe nhan luc quoc te', 'tc nghe nhan luc quoc te']",3
Trường THPT Phước Vĩnh,"['Trường THPT Phước Vĩnh', 'truong thpt phuoc vinh', 'truong pt phuoc vinh', 'truong cap 3 phuoc vinh', 'truong tthpt phuoc vinh', 'pt phuoc vinh', 'trung hoc pho thong phuoc vinh', 'truong pho thong trung hoc phuoc vinh', 'truong pho thong phuoc vinh', 'cap 3 phuoc vinh', 'thpt phuoc vinh', 'truong truong pho thong trung hoc phuoc vinh', 'pho thong trung hoc phuoc vinh', 'truong trung hoc pho thong phuoc vinh', 'pho thong phuoc vinh', 'truong ptth phuoc vinh', 'ptth phuoc vinh', 'truong truong trung hoc pho thong phuoc vinh', 'Trường THPT Phước Vĩnh, Phú Giáo, Bình Dương']",19
TT GDTX HN Gò Công Đông,"['TT GDTX HN Gò Công Đông', 'tt gdtx hn go cong dong', 'tt trung tam gdtx hn go cong dong', 'tt giao duc thuong xuyen hn go cong dong', 'tt ttgdtx hn go cong dong', 'tt trung tam giao duc thuong xuyen hn go cong dong', 'trung tam gdtx hn go cong dong']",7
Trần Đại Nghĩa,"['Trần Đại Nghĩa', 'tran dai nghia', 'tran dai nghia']",3
Trường THPT Giao Thủy B,"['Trường THPT Giao Thủy B', 'truong thpt giao thuy b', 'pho thong trung hoc giao thuy b', 'truong pt giao thuy b', 'ptth giao thuy b', 'truong pho thong giao thuy b', 'pt giao thuy b', 'truong cap 3 giao thuy b', 'trung hoc pho thong giao thuy b', 'truong truong trung hoc pho thong giao thuy b', 'truong pho thong trung hoc giao thuy b', 'truong truong pho thong trung hoc giao thuy b', 'truong tthpt giao thuy b', 'truong trung hoc pho thong giao thuy b', 'cap 3 giao thuy b', 'truong ptth giao thuy b', 'thpt giao thuy b', 'pho thong giao thuy b', 'trung học phổ thông giao thủy b', 'PTTH Giao Thuy B']",20
Trường Trung cấp Phật học,"['Trường Trung cấp Phật học', 'truong trung cap phat hoc', 'Trung cấp Phật học Đà nẵng']",3
Học Viện Quản Lý Giáo Dục,"['Học Viện Quản Lý Giáo Dục', 'hoc vien quan ly giao duc', 'NAEM']",3
Trường THPT Dân lập Trần Hưng Đạo,"['Trường THPT Dân lập Trần Hưng Đạo', 'truong thpt dan lap tran hung dao', 'truong ptth dan lap tran hung dao', 'truong cap 3 dan lap tran hung dao', 'truong pho thong dan lap tran hung dao', 'thpt dan lap tran hung dao', 'truong thpt dl tran hung dao', 'pho thong trung hoc dan lap tran hung dao', 'truong tthpt dan lap tran hung dao', 'trung hoc pho thong dan lap tran hung dao', 'truong truong trung hoc pho thong dan lap tran hung dao', 'ptth dan lap tran hung dao', 'truong trung hoc pho thong dan lap tran hung dao', 'pho thong dan lap tran hung dao', 'truong pho thong trung hoc dan lap tran hung dao', 'truong truong pho thong trung hoc dan lap tran hung dao', 'pt dan lap tran hung dao', 'truong pt dan lap tran hung dao', 'cap 3 dan lap tran hung dao', 'Trường THPT dan lap tran hung dao']",20
TT GDNN-GDTX huyện Tủa Chùa,"['TT GDNN-GDTX huyện Tủa Chùa', 'tt gdnn gdtx huyen tua chua', 'tt gdnn ttgdtx huyen tua chua', 'tt gdnn giao duc thuong xuyen huyen tua chua', 'tt gdnn trung tam gdtx huyen tua chua', 'tt gdnn trung tam giao duc thuong xuyen huyen tua chua', 'trung tam gdnn gdtx huyen tua chua']",7
Trường THPT DTNT Trường THCS-THPT huyện Tuy Đức,"['Trường THPT DTNT Trường THCS-THPT huyện Tuy Đức', 'truong thpt dtnt truong thcs thpt huyen tuy duc', 'truong cap 3 dtnt truong thcs thpt huyen tuy duc', 'pt dtnt truong thcs thpt huyen tuy duc', 'truong pho thong trung hoc dtnt truong thcs thpt huyen tuy duc', 'truong tthpt dtnt truong thcs thpt huyen tuy duc', 'pho thong trung hoc dtnt truong thcs thpt huyen tuy duc', 'truong pt dtnt truong thcs thpt huyen tuy duc', 'pho thong dtnt truong thcs thpt huyen tuy duc', 'truong pho thong dtnt truong thcs thpt huyen tuy duc', 'ptth dtnt truong thcs thpt huyen tuy duc', 'cap 3 dtnt truong thcs thpt huyen tuy duc', 'truong truong trung hoc pho thong dtnt truong thcs thpt huyen tuy duc', 'thpt dtnt truong thcs thpt huyen tuy duc', 'truong ptth dtnt truong thcs thpt huyen tuy duc', 'truong trung hoc pho thong dtnt truong thcs thpt huyen tuy duc', 'trung hoc pho thong dtnt truong thcs thpt huyen tuy duc', 'truong truong pho thong trung hoc dtnt truong thcs thpt huyen tuy duc', 'pho thong dtnt Trường THCS-THPT huyen tuy duc']",19
Trường THPT Chuyên Lam Sơn,"['Trường THPT Chuyên Lam Sơn', 'truong thpt chuyen lam son', 'truong cap 3 chuyen lam son', 'thpt chuyen lam son', 'truong truong trung hoc pho thong chuyen lam son', 'truong trung hoc pho thong chuyen lam son', 'truong tthpt chuyen lam son', 'pho thong trung hoc chuyen lam son', 'truong truong pho thong trung hoc chuyen lam son', 'truong ptth chuyen lam son', 'truong pt chuyen lam son', 'pt chuyen lam son', 'trung hoc pho thong chuyen lam son', 'truong pho thong trung hoc chuyen lam son', 'cap 3 chuyen lam son', 'ptth chuyen lam son', 'pho thong chuyen lam son', 'truong pho thong chuyen lam son', 'Trường THPT chuyen lam son']",19
TT GDNN-GDTX Quận 1,"['TT GDNN-GDTX Quận 1', 'tt gdnn gdtx quan 1', 'tt gdnn giao duc thuong xuyen quan 1', 'tt gdnn trung tam giao duc thuong xuyen quan 1', 'tt gdnn trung tam gdtx quan 1', 'tt gdnn ttgdtx quan 1', 'tt gdnn va gdtx quan 1']",7
Trường THPT Hoà Vang,"['Trường THPT Hoà Vang', 'truong thpt hoa vang', 'truong pho thong trung hoc hoa vang', 'thpt hoa vang', 'truong truong pho thong trung hoc hoa vang', 'cap 3 hoa vang', 'truong cap 3 hoa vang', 'pt hoa vang', 'truong pt hoa vang', 'ptth hoa vang', 'trung hoc pho thong hoa vang', 'pho thong trung hoc hoa vang', 'truong trung hoc pho thong hoa vang', 'truong truong trung hoc pho thong hoa vang', 'truong tthpt hoa vang', 'truong pho thong hoa vang', 'pho thong hoa vang', 'truong ptth hoa vang', 'Trường THPTTH Hoà Vang , Đà Nẵng']",19
TT GDTX tỉnh Đồng Tháp,"['TT GDTX tỉnh Đồng Tháp', 'tt gdtx tinh dong thap', 'tt trung tam giao duc thuong xuyen tinh dong thap', 'tt giao duc thuong xuyen tinh dong thap', 'tt trung tam gdtx tinh dong thap', 'tt ttgdtx tinh dong thap', 'tt gdtx tinh dong thap']",7
Trường THPT Hoà Lạc,"['Trường THPT Hoà Lạc', 'truong thpt hoa lac', 'truong cap 3 hoa lac', 'ptth hoa lac', 'truong pho thong trung hoc hoa lac', 'truong trung hoc pho thong hoa lac', 'truong truong trung hoc pho thong hoa lac', 'truong ptth hoa lac', 'trung hoc pho thong hoa lac', 'truong tthpt hoa lac', 'pho thong trung hoc hoa lac', 'truong truong pho thong trung hoc hoa lac', 'truong pt hoa lac', 'thpt hoa lac', 'pho thong hoa lac', 'cap 3 hoa lac', 'truong pho thong hoa lac', 'pt hoa lac', 'Trường THPT hoa lac']",19
Trường THPT Bắc Quỳnh Lưu,"['Trường THPT Bắc Quỳnh Lưu', 'truong thpt bac quynh luu', 'truong cap 3 bac quynh luu', 'pho thong trung hoc bac quynh luu', 'truong pho thong trung hoc bac quynh luu', 'cap 3 bac quynh luu', 'truong tthpt bac quynh luu', 'truong trung hoc pho thong bac quynh luu', 'pho thong bac quynh luu', 'truong pho thong bac quynh luu', 'pt bac quynh luu', 'truong ptth bac quynh luu', 'ptth bac quynh luu', 'truong pt bac quynh luu', 'truong truong pho thong trung hoc bac quynh luu', 'thpt bac quynh luu', 'trung hoc pho thong bac quynh luu', 'truong truong trung hoc pho thong bac quynh luu', 'Trường THPT bac quynh luu']",19
Trường THPT Vạn Tường,"['Trường THPT Vạn Tường', 'truong thpt van tuong', 'truong cap 3 van tuong', 'cap 3 van tuong', 'truong truong trung hoc pho thong van tuong', 'truong pho thong van tuong', 'ptth van tuong', 'pho thong van tuong', 'truong pt van tuong', 'pho thong trung hoc van tuong', 'truong trung hoc pho thong van tuong', 'thpt van tuong', 'truong pho thong trung hoc van tuong', 'truong tthpt van tuong', 'truong truong pho thong trung hoc van tuong', 'trung hoc pho thong van tuong', 'truong ptth van tuong', 'pt van tuong', 'truong Trường THPT van tuong']",19
Trường THPT Chân Mộng,"['Trường THPT Chân Mộng', 'truong thpt chan mong', 'truong trung hoc pho thong chan mong', 'pho thong chan mong', 'truong cap 3 chan mong', 'truong truong trung hoc pho thong chan mong', 'truong ptth chan mong', 'pho thong trung hoc chan mong', 'cap 3 chan mong', 'truong pho thong chan mong', 'truong pt chan mong', 'truong truong pho thong trung hoc chan mong', 'pt chan mong', 'truong tthpt chan mong', 'trung hoc pho thong chan mong', 'thpt chan mong', 'ptth chan mong', 'truong pho thong trung hoc chan mong', 'truong Trường THPT chan mong', 'Trường THPT Chân Mộng', 'Trường THPT CHÂN MỘNG']",21
TT GDNN-GDTX huyện Đức Linh,"['TT GDNN-GDTX huyện Đức Linh', 'tt gdnn gdtx huyen duc linh', 'tt gdnn giao duc thuong xuyen huyen duc linh', 'tt gdnn trung tam gdtx huyen duc linh', 'tt gdnn ttgdtx huyen duc linh', 'tt gdnn trung tam giao duc thuong xuyen huyen duc linh', 'trung tam gdnn gdtx huyen duc linh']",7
