,index,text,normed_text
10859,3611,trung tam gdnn gdtx duy tien,TT GDNN-GDTX Duy Tiên
10860,3780,Trường THPT nguyen hue,Trường THPT Nguyễn Huệ
10861,14127,PTTH Tân Thông Hội,Trường THPT Tân Thông Hội
10862,7991,trung hoc pho thong ngo may,Trường THPT Ngô Mây
10863,14608,Trung học phổ thông Nguyễn Huệ Núi thành - Quảng Nam,Trường THPT Nguyễn Huệ
10864,12511,TCSP Mầm Non Daklak,Trường Trung Cấp Sư Phạm Mầm Non Đắk Lắk
10865,9601,"Trường THPT Cao Bá Quát,Buôn Ma Thuột,DAKLAK",Trường THPT Cao Bá Quát
10866,9540,Sào Nam - Duy Xuyên,Trường THPT Sào Nam
10867,1408,dh ql kd ha noi,Đại học Kinh doanh và Công nghệ Hà Nội
10868,14179,Banking Univerity.tp HCM,Trường Đại Học Ngân Hàng TP.HCM 
10869,3499,th Trường THCS va Trường THPT edison,Trường THCS-THPT Edison
10870,9762,Trường THPT Dien Chau4 Dien Mỹ,Trường THPT Diễn Châu 4
10871,14083,Cao Đẳng Ngô Gia Tự Bắc Giang,Trường CĐ sư phạm Ngô Gia Tự
10872,5924,Trường THPT tan hiep,Trường THPT Tân Hiệp
10873,520,HUPES,Đại Học Sư Phạm Thể Dục Thể Thao Hà Nội
10874,5096,Trường THPT ngo gia tu don duong,Trường THPT Ngô Gia Tự - Đơn Dương
10875,10503,CĐ Sư Phạm Ninh Thuận,Trường CĐ Sư phạm Ninh Thuận
10876,3012,Trường THPT lien bao,Trường THPT Liên Bảo
10877,4728,Trường THPT van canh,Trường THPT Vân Canh
10878,14231,Trường THPT Vùng Cao Việt Bắc -Thái Nguyên,Trường THPT Vùng cao Việt Bắc
10879,7104,Trường THPT Quan son,Trường THPT Quan Sơn
10880,8973,Truong Trường THPT Thăng Long Lâm Hà Lâm Đồng,Trường THPT Thăng Long - Lâm Hà
10881,9976,Trường THPT Lương Thế Vinh-Tây Ninh,Trường THPT Lương Thế Vinh
10882,10722,Trường THPT Nguyễn Văn Trỗi - NHA TRANG,Trường THPT Nguyễn Văn Trỗi
10883,6289,trung tam gdtx dn huyen chau thanh,TT GDTX- DN huyện Châu Thành
10884,13603,TT GD Thường Xuyên An Giang,TT GDTX tỉnh An Giang
10885,11233,Trường THPT TanChau,Trường THPT Tân Châu 
10886,8405,"Trường THPT Ngô Sĩ Liên ( Trảng Bom, Đồng Nai)",Trường THPT Ngô Sĩ Liên
10887,5806,Trường THPT binh my,Trường THPT Bình Mỹ
10888,4970,cao dang nghe nha trang,Cao Đẳng nghề Nha Trang
10889,2833,truong Trường THPT quynh nhai,Trường THPT Quỳnh Nhai
10890,3721,dai hoc thai binh,Đại học Thái Bình
10891,14521,Bac khoa han nồi,Trường Đại học Bách khoa Hà Nội
10892,9360,truong trung cấp kỹ thuật thủy sản1 Hải Phòng,Trường Trung Cấp Nghề Thủy Sản
10893,12097,PTTH Xuan Truong,Trường THPT Xuân Trường
10894,8637,Ritsumeikan Asia Pacific University,Trường Đại học Châu Á Thái Bình Dương Ritsumeikan
10895,3088,Trường THPT le hong phong,Trường THPT Lê Hồng Phong
10896,10171,Cao Đẳng Công Nghiệp Thái Nguyên,Cao Đẳng Công nghiệp Thái Nguyên
10897,6998,Truong PTTH TRAN YÊN 1,Trường THPT Tân Yên số 1
10898,9299,Trường THPT Di Linh,Trường THPT Di Linh
10899,452,IMT,Học Viện Kĩ Thuật Quân Sự - Hệ Dân sự
10900,12213,Truong Trường THPT tam dao2,Trường THPT Tam Đảo 2
10901,5995,trung tam gdnn gdtx huyen hon dat,TT GDNN-GDTX huyện Hòn Đất
10902,12202,truong ptth lac thuy a,Trường THPT Lạc Thủy A
10903,11570,Trường THPT TRAN NGOC HOANG,Trường THCS-THPT Trần Ngọc Hoằng - H.Cờ Đỏ
10904,10070,cap ba tran yen yen bai nay la trung hoc le quy don tran yen yen bai,Trường THPT Lê Qúy Đôn
10905,6916,Trung hoc phổ thông Phụ Dực,Trường THPT Phụ Dực
10906,82, UTC,Đại Học Giao thông vận tải Hà Nội
10907,9055,TTHPHO THONG HAM THuan Bat,Trường THPT Hàm Thuận Bắc
10908,13122,dai hoc su pham hn,Trường Đại học Sư phạm Hà Nội
10909,3301,truong pho thong ivs,Trường THPT IVS
10910,4613,Trường THPT ngo may,Trường THPT Ngô Mây
10911,4814,truong Trường THPT nguyen hue,Trường THPT Nguyễn Huệ
10912,8137,ĐH CÔng Nghệ Thông Tin - ĐH Quốc Gia TPHCM,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM
10913,13303,phổ thông điểu cải,Trường THPT Điểu Cải
10914,4235,tt ktth hn dn minh hoa,TT KTTH HN-DN Minh Hóa
10915,11335,van hoa nghe thuat da nang,Trường Cao Đẳng Văn hóa Nghệ thuật Đà Nẵng
10916,7834,Truong pho thong dan toc noi tru tinh dong nai,Trường THPT Dân Tộc Nội Trú Đồng Nai
10917,6897,Trường THPT Le Quy Don Yen Bai,Trường THPT Lê Qúy Đôn
10918,5554,tt gdnn gdtx tp tan an,TTGDNN-GDTX Tp. Tân An
10919,6224,TT GDTX thi xa binh minh,TT GDTX Thị xã Bình Minh
10920,7552,dai hoc su pham Ha Noi,Trường Đại học Sư phạm Hà Nội
10921,9352,Trường THPT Trần Cao Vân,Trường THPT Trần Cao Vân
10922,92,ĐH Giáo dục,Đại Học Giáo dục
10923,2146,Trường THPT quang trung,Trường THPT Quang Trung
10924,3533,Trường THPT tan lac,Trường THPT Tân Lạc
10925,6321,btvh pali trung cap nam bo,BTVH Pali Trung cấp Nam Bộ
10926,11278,cao dang kte doi ngoai,Cao Đẳng Kinh Tế Đối Ngoại
10927,14007,dai hoc su pham ky thuat tp ho chi minh,Trường Đại học Sư phạm Kỹ thuật TP.HCM
10928,5813,Trường THPT chau van liem,Trường THPT Châu Văn Liêm
10929,14173,"Truong Trường THPT Trường Chinh, Ninh sơn, Ninh Thuận",Trường THPT Trường Chinh
10930,5015,Trường THPT lac long quan,Trường THPT Lạc Long Quân
10931,7658,Trường THPT Duy Tân Kon Tum,Trường THPT Duy Tân
10932,4960,Trường THPT nguyen chi thanh,Trường THPT Nguyễn Chí Thanh
10933,5810,Trường THCS-THPT binh long,Trường THCS-THPT Bình Long
10934,3783,cd nghe co dien xay dung tam diep,CĐ nghề Cơ điện - Xây dựng Tam Điệp
10935,7389,TC KTKT Tô Hiệu - Hưng Yên,Cao Đẳng KTKT Tô Hiệu Hưng Yên
10936,2725,Trường THPT yen ninh,Trường THPT Yên Ninh
10937,8602,Trung Cấp Công Nghệ Nguyễn Bỉnh Khiêm,Trường Trung Cấp Tư Thục Kinh Tế Công Nghệ Nguyễn Bình Khiêm - Số 6 Trần Quốc Hoàn
10938,5291,Trường THPT ninh hai,Trường THPT Ninh Hải
10939,5716,Trường THPT thanh binh 1,Trường THPT Thanh Bình 1
10940,4865,truong trung cap nghe thanh nien dan toc phu yen,Trường Trung cấp nghề thanh niên dân tộc Phú Yên
10941,8153,Trường THPT Lương Thế Vinh - Cẩm Phả - Quảng Ninh,Trường THPT Lương Thế Vinh cơ sở 2
10942,6153,Trường THPT tran van kiet,Trường THPT Trần Văn Kiết
10943,4357,Trường THPT bui thi xuan,Trường THPT Bùi Thị Xuân
10944,5428,Trường THPT chu van an,Trường THPT Chu Văn An
10945,5707,Trường THPT ban cong thap muoi,Trường THPT bán công Tháp Mười
10946,13158,"Trường THPT Vân Nội, Đông Anh, Hà Nội",Trường THPT Vân Nội
10947,2895,truong Trường THCS-THPT chieng son,Trường THCS-THPT Chiềng Sơn
10948,7094,"Truong PTTH Hoang Hoa Tham, Binh Thanh",Trường THPT Hoàng Hoa Thám
10949,8275,Trường THPT Trường thịnh,Trường THPT Trường Thịnh
10950,10313,Truong cd dien luc TP.HCM,Trường Cao Đẳng Điện lực TP.HCM
10951,11858,Trường Đại học Kiến trúc Đà Nẵng,Trường Đại học Kiến trúc Đà Nẵng
10952,14139,DH Thuy Loi_WRU,Trường Đại Học Thủy Lợi
10953,11526,Trường đại học Mỹ Thuật Công Nghiệp,Trường Đại học Mỹ thuật Công nghiệp
10954,5268,Trường THPT trinh hoai duc tu 01 02 2020,Trường THPT Trịnh Hoài Đức
10955,6100,Trường THPT luu huu phuoc,Trường THPT Lưu Hữu Phước
10956,12652,Trường Trường THPT Nguyễn Trãj,Trường THPT Nguyễn Trãi - Ba Đình
10957,8665,12A2 <3 Trần Kỳ Phong,Trường THPT Trần Kỳ Phong
10958,66, University of Natural Resources and Environment ,Đại Học Tài nguyên và Môi Trường
10959,305,HUBT,Đại Học Kinh Doanh và Công Nghệ Hà Nội
10960,10262,trung tam gdtx tan uyen,TT GDTX Tân Uyên
10961,3890,Trường THPT cam thuy 1,Trường THPT Cẩm Thuỷ 1
10962,13511,Trung Học Phổ Thông TT Tân Thạnh,Trường THPT Tân Thành
10963,5563,tt gdtx tinh long an,TTGDTX tỉnh Long An
10964,6570,Trường THPT hung vuong,Trường THPT Hùng Vương
10965,9001,Đại học Tài chính-Marketing-HCM,Đại học Tài chính - Marketing
10966,1708,Trường THPT ha dong,Trường THPT Hà Đông
10967,10920,Universiti Kebangsaan Malaysia,Đại học Quốc gia Malaysia
10968,2811,tt gdnn gdtx huyen tran yen,TT GDNN-GDTX Huyện Trấn Yên
10969,12732,Trường Phổ Thông Năng Khiếu Thể Dục Thể Thao,Trường THPT Năng khiếu Thể dục Thể thao Hà Nội
10970,13904,Truong dai hoc pho thong chuong my a,Trường THPT Trần Đại Nghĩa
10971,9411,Phổ Thông Bắc Yên Thành,Trường THPT Bắc Yên Thành
10972,7297,Trường Đại Học Y Khoa Tokyo Japan,Đại học Y khoa Tokyo Việt Nam
10973,5499,Trường THPT xuan tho,Trường THPT Xuân Thọ
10974,6884,Trường THPT ĐỨC LINH 12a12,Trường THPT Đức Linh
10975,4088,TT GDTX nghi loc,TT GDTX Nghi Lộc
10976,5318,tt gdnn gdtx thanh pho tay ninh,TT GDNN-GDTX Thành phố Tây Ninh
10977,7525,DH cn hanoi,Trường Đại học Công nghiệp Hà Nội
10978,13530,cdyt can tho,Trường Cao Đẳng Y tế Cần Thơ
10979,1040,dai hoc phat phap,HỌC VIỆN PHẬT GIÁO VIỆT NAM
10980,1278,dhyd can tho,Đại Học Y Dược Cần Thơ
10981,2382,Trường THPT thong nong tu 10 01 2020,Trường THPT Thông Nông
10982,10046,Tran Dai Nghia high school can tho,Trường THPT Trần Đại Nghĩa
10983,8221,Trường THPT Phan Chu Trinh Phú Yên,Trường THPT Phan Chu Trinh
10984,10724,Trường THPT Nguyễn Thị Diệu Sài Gòn,Trường THPT Nguyễn Thị Diệu
10985,1661,Trường THPT ly thanh tong,Trường THPT Lý Thánh Tông
10986,3011,cd nghe vinh phuc,CĐ nghề Vĩnh Phúc
10987,5443,tc nghe kinh te ky thuat so 2,TC nghề Kinh tế - Kỹ thuật số 2
10988,2573,Trường THPT kim xuyen,Trường THPT Kim Xuyên
10989,14421,Trường THPT Thai Phien Hai Phong,Trường THPT Thái Phiên
10990,8814,Trường trung cấp kĩ thuật PK_KQ,Trường Trung Cấp KT PKKQ
10991,6920,Cao Đẳng Cơ Giới Và Thủy Lợi,Cao Đẳng Cơ Giới Và Thủy Lợi
10992,5054,truong trung cap du lich da lat,Trường Trung cấp Du lịch Đà Lạt
10993,8910,CN HN,Trường Đại học Công nghiệp Hà Nội
10994,3856,Trường THPT quan son,Trường THPT Quan Sơn
10995,13706,trung cap xay dung so 4,Trường Trung cấp Xây dựng số 4
10996,1755,Trường THPT cao ba quat quoc oai,Trường THPT Cao Bá Quát-Quốc Oai
10997,5325,Trường THPT le duan,Trường THPT Lê Duẩn
10998,4905,tc kinh te ky thuat dak lak,TC Kinh tế Kỹ thuật Đắk lắk
10999,11949,Đại học hạ long,Trường Đại học Hạ Long
11000,11582,"Phổ Thông Ngô Quyền, Thái Nguyên",Trường THPT Ngô Quyền
11001,14615,Politechnic University of Ho chi Minh City,Trường Đại học Bách khoa - Đại học Quốc gia TP.HCM
11002,13917,Trường THPT Phan Bội Châu tỉnh Đăc-Lắk,Trường THPT Phan Bội Châu
11003,6504,truong Trường THPT thanh nua,Trường THPT Thanh Nưa
11004,3329,Trường THPT nguyen binh khiem,Trường THPT Nguyễn Bỉnh Khiêm
11005,3408,Trường THPT vu ngoc phan,Trường THPT Vũ Ngọc Phan
11006,6634,phong giao duc thi xa long my huyen lm,Phòng Giáo dục thị xã Long Mỹ 
11007,14519,Tran Dai Nghia high school can tho,Trường THPT Trần Đại Nghĩa
11008,7788,dai hoc cntt va truyen thong tn,Trường Đại học Công nghệ Thông tin & Truyền thông Thái Nguyên
11009,164,HV Hậu cần,Học Viện Hậu cần
11010,12559,Trường THPT bán công Tiên Lãng,Trường THPT Tiên Lãng
11011,2432,Trường THPT muong so truoc ngay 16 12 2019,Trường THPT Mường So
11012,6765,Trường THPT Tắc Vân-Cà Mau,Trường THPT Tắc Vân
11013,1207,sv truong cao dang y te hue,Cao Đẳng Y tế Huế
11014,12077,Trường Cao Đẳng quốc tế lilama 2,Trường Cao Đẳng Công Nghệ Quốc Tế Lilama 2
11015,13935,truong Trường THPT huynh thuc khang - iakha-iagrai-gia lai,Trường THPT Huỳnh Thúc Kháng
11016,13951,Đại Học Sỹ Quan Tăng Thiết Giáp,Trường Sỹ Quan Tăng Thiết Giáp
11017,3026,Trường THPT le xoay,Trường THPT Lê Xoay
11018,7560,Trường THPT HLK,Trường THPT chuyên Hoàng Lê Kha
11019,10173,Trường THPTdakmil,Trường THPT Đắk Mil
11020,14575,Tcdyt thai nguyen,Cao Đẳng Y tế Thái Nguyên
11021,5606,Trường THPT nguyen thong,Trường THPT Nguyễn Thông
11022,5521,Trường THPT van lang,Trường THPT Văn Lang
11023,4297,Trường THPT nguyen hue,Trường THPT Nguyễn Huệ
11024,14378,Trường THPT số 3 Lào Cai,Trường THPT Số 3 Tp. Lào Cai
11025,13627,Vietnam Commercial University,Trường Đại học Thương mại
11026,13291,truong trung hoc pho thong vi thuy,Trường THPT Vị Thủy
11027,1305,lien thong dai hoc greenwich viet nam,Đại học Greenwich
11028,13925,Truong cd co khi luyen kim thai nguyen,Trường Cao Đẳng Cơ Khí Luyện Kim
11029,580,Đại Học Quảng Bình,Đại Học Quảng Bình
11030,900,daihocquocgiatphcm,Đại học Quốc gia TP.HCM
11031,12733,Trường THPT Le Thanh Mung,Trường THPT Lê Thanh Mừng
11032,10335,Saigon Technology university,Trường Đại Học Công Nghệ Sài Gòn
11033,6257,pho thong dan toc noi tru Trường THPT tinh tra vinh,Trường THPT Dân Tộc Nội Trú - Trường THPT tỉnh Trà Vinh
11034,9865,CaoDangDuoc,Trường Cao Đẳng Y Dược Tuệ Tĩnh Hà Nội - Cơ sở chính
11035,12486,"Cao Đẳng Thương Mại Và Du Lịch, TP Thái Nguyên",Trường Cao Đẳng Thương Mại và Du lịch
11036,316,ĐH Tài Nguyên môi Trường TPHCM,ĐH Tài Nguyên môi Trường TP.HCM
11037,4629,phong gd dt huyen ngoc hoi,Phòng GD-ĐT huyện Ngọc Hồi
11038,330,Đại Học Giao Thông Vận Tải ( Cơ sở Phía Bắc ),Đại Học Giao Thông Vận Tải 
11039,10187,CS Văn Lang,Trường Cao Đẳng Văn Lang - CS 2
11040,7555,Trung hoc pho thong Phan Bội Châu,"Trường THPT chuyên Phan Bội Châu, Nghệ An"
11041,13916,TranHuuTrang,Trường THPT Trần Hữu Trang
11042,6736,Nguyễn Đình Chiểu Specialized High School,Trường THPT chuyên Nguyễn Đình Chiểu
11043,11299,Trường Cao Đẳng Kỹ Thuật Công Nghệ Quy Nhơn,Trường Cao Đẳng Kỹ Thuật Công Nghệ Quy Nhơn
11044,9869,TH yên dũng 1,Trường THPT Yên Dũng 1
11045,11920,Truong PTTH Nam Ky Khoi Nghia,Trường THPT Nam Kỳ Khởi Nghĩa
11046,8236,"Khoa Luật , Viện ĐH Mở Hà Nội",Đại học Mở Hà Nội
11047,11834,Trường THPT-DTNT-Tinh Thua Thien Hue,Trường THPT Dân Tộc Nội Trú Tỉnh Thừa Thiên Huế
11048,6665,Trường THPT Bát Trung,Trường THPT Bát Trung
11049,4221,Trường THPT chuyen quang binh,Trường THPT Chuyên Quảng Bình
11050,8056,Trường THPT Luu Hoang,Trường THPT Lưu Hoàng
11051,3100,Trường THPT hoang van thu,Trường THPT Hoàng Văn Thụ
11052,8535,Truong Trường THPT Ham Nghi,Trường THPT Hàm Nghi
11053,9308,Trung cap csnd1,Trường Cao Đẳng Cảnh Sát Nhân Dân 1
11054,7521,Trường THPT Duc tri,Trường THPT Trí Đức
11055,13648,Trường ĐH-Trà Vinh,Trường Đại Học Trà Vinh
11056,9336,Trường Học Viện TTN Việt Nam,Học Viện Thanh Thiếu Niên
11057,2746,TT GDTX huyen phu binh,TT GDTX Huyện Phú Bình
11058,5179,Trường THPT le quy don,Trường THPT Lê Quý Đôn
11059,9874,trung tam giao duc thuong xuyen yen mo,TT GDTX Yên Mô
11060,49, VIMARU/VMU,Đại Học Hàng hải
11061,12761,truong tc nghe gjao thong cong chjnh da nang,Trường Trung cấp Nghề Giao thông Công chính Đà Nẵng
11062,13745,CD Kinh te ky thuat va thuong mai,Trường Cao Đẳng Kinh tế - Kỹ thuật Thương mại
11063,6625,tt gdnn gdtx h chau thanh a,TT GDNN-GDTX H. Châu Thành A
11064,7451,Trường THPT Nghi Lộc 3,Trường THPT Nghi Lộc 3
11065,12443,cấp 3 phong châu,Trường THPT Phong Châu
11066,14505,truong Trường THPT Tuy Phong,Trường THPT Tuy Phong
11067,11266,Nghi Lộc 2,Trường THPT Nghi Lộc 2
11068,5199,Trường THPT nguyen dinh chieu,Trường THPT Nguyễn Đình Chiểu
11069,14409,kinh te ki thuat quang nam,Trường Cao Đẳng Quảng Nam
11070,134,ĐH Sân khấu – Điện Ảnh HN,Đại Học Sân khấu – Điện Ảnh Hà Nội
11071,12196,Trường THPT Lê Chân,Trường THPT Lê Chân
11072,5223,Trường THPT tan phuoc khanh,Trường THPT Tân Phước Khánh
11073,14125,daj hoc y,Trường Đại Học Y Hà Nội
11074,10297,Trường Trung Học Phổ Thông Xuân Truong A,Trường THPT Xuân Trường
11075,8039,PTTH AN THỚI,Trường THPT An Thới
11076,7536,Nguyễn Đình Chiểu - Trường TH Nguyễn Đình Chiểu,Trường THPTCS Nguyễn Đình Chiểu
11077,10332,TC CSND III,Học Viện Cảnh Sát Nhân Dân - T32
11078,6580,Trường THPT vi thanh,Trường THPT Vị Thanh
11079,7237,Đại Học Đại Nam Hà Nội,Đại Học Đại Nam
11080,10259,Học viện Nông nghiệp Việt Nam,Học viện Nông nghiệp Việt Nam
11081,10701,Trung tam The duc The thao Quan Doi,TT Thể Dục Thể Thao Quân đội
11082,1518,Trường THPT doan ket hai ba trung,Trường THPT Đoàn Kết-Hai Bà Trưng
11083,1870,Trường THCS-THPT ha thanh truoc 12 2013,Trường THCS-THPT Hà Thành
11084,14366,Trường Trường THPT Nậm Tăm,Trường THPT Nậm Tăm
11085,7053,Trường THPT dân lâp Hàng Hải,Trường THPT Dân Lập Hàng Hải
11086,14073,Trường TCKT Quân Khí,Trường TCKT Quân Khí - TCKT
11087,6030,Trường THPT nguyen van xien truoc 2017,Trường THPT Nguyễn Văn Xiện
11088,8732,Trường THPT nam thái sơn,Trường THPT Nam Thái Sơn
11089,6397,Trường THPT le van dau,Trường THPT Lê Văn Đẩu
11090,13297,Khoa Công tác Xã hội trườnh Đại học Sư phạm Hà Nội,Khoa Công tác Xã hội
11091,1977,Trường THCS va Trường THPT dien hong,Trường THCS-THPT Diên Hồng
11092,10449,Nhạc Viện TP.HCM,Nhạc Viện TP.HCM
11093,7023,Trường Mẫu giáo SOS - Vinh,Trường Mẫu Giáo Dân Lập SOS
11094,3482,Trường THPT van lam,Trường THPT Văn Lâm
11095,1421,cdsp qt,Cao Đẳng sư phạm Quảng Trị
11096,6886,Trung hoc dan lap ki thuat cong nghe le qui don,Trung cấp Kỹ thuật Công nghệ Lê Quý Đôn
11097,13752,Foreign Trade University,Trường Đại học Ngoại thương 
11098,2640,tc nghe bac kan,TC nghề Bắc Kạn
11099,2796,tt dn gdtx huyen yen binh,TT DN-GDTX Huyện Yên Bình
